    station  jaargemiddelde
0   NL01485        9.164345
1   NL01487       10.050092
2   NL01488       10.110829
3   NL01489        9.422667
4   NL01491        9.555176
5   NL01494        9.997247
6   NL01495        9.346652
7   NL01496        9.938948
8   NL01912        9.549949
9   NL01913       11.284714
10  NL10131       10.367700
11  NL10136        9.280664
12  NL10138        7.605480
13  NL10230       10.128012
14  NL10240       10.584616
15  NL10241        9.178119
16  NL10247       10.562133
17  NL10248        5.168889
18  NL10404        7.381561
19  NL10418        8.873164
20  NL10444        9.274975
21  NL10448        9.656321
22  NL10449       10.522108
23  NL10450       10.536326
24  NL10538        8.112992
25  NL10636       11.236042
26  NL10641        8.471764
27  NL10643       10.440389
28  NL10644        8.210931
29  NL10738        8.830380
30  NL10741        9.672739
31  NL10742       10.004647
32  NL10821        7.384767
33  NL10934        7.173391
34  NL10937        8.037947
35  NL10938        8.232207
36  NL49007        9.591520
37  NL49012       10.888941
38  NL49014        9.650542
39  NL49016        8.386331
40  NL49017       10.530354
41  NL49551       10.786554
42  NL49553       11.500737
43  NL49556        7.848507
44  NL49557       12.686206
45  NL49561       10.195232
46  NL49570        9.594054
47  NL49572       10.089898
48  NL49573       11.652461
49  NL49701        9.218075
50  NL49703        8.802090
51  NL49704       10.329302
52  NL53001       11.267633
53  NL53004       11.846014
              NL01485    NL01487    NL01488    NL01489    NL01491    NL01494  \
dag                                                                            
2022-04-21  13.804167   7.912500   9.133333   8.675000  10.465217  10.166667  
2022-04-22  17.558333   8.300000  10.337500  10.766667  13.884211  14.225000  
2022-04-23  20.491667  11.618182  14.041667  13.225000  18.204545  21.220833  
2022-04-24  12.895238   7.800000   8.187500   7.914286  10.455000  11.704167  
2022-04-25  13.304545   8.050000   9.047826   9.050000  16.110526  15.687500  
2022-04-26   7.570833   6.400000   4.987500   6.954167  12.613636   9.179167  
2022-04-27   5.562500   5.029167   4.450000   6.112500  12.750000  10.000000  
2022-04-28   9.854167   6.666667   7.358333   9.166667  13.982609  12.221739  
2022-04-29   9.079167   4.762500   5.412500   8.437500  14.666667  10.200000  
2022-04-30   7.470833   5.908333   6.283333   8.395833  10.845455   9.720833  
2022-05-01  14.433333  10.626087  10.112500  13.100000  15.447826  14.458333  
2022-05-02  10.633333   6.675000   6.475000   7.383333  18.168182  12.583333  
2022-05-03  12.162500  10.813043  10.083333  11.450000  15.678261  17.016667  
2022-05-04   7.270833   6.608333   5.350000   8.712500  14.004545   9.591667  
2022-05-05  19.433333  13.533333  14.150000  16.845833  19.473684  16.941667  
2022-05-06   9.358333   8.775000   9.166667  10.241667  17.421739  19.075000  
2022-05-07  14.033333  12.995652  12.120833  14.370833  15.357143  13.550000  
2022-05-08   8.608333   5.458333   6.987500   7.129167  12.759091   9.745833  
2022-05-09  14.365217   9.058333   9.000000  12.129167  14.477273  13.186364  
2022-05-10  13.283333   8.875000  10.729167  12.545833  16.770833  15.987500  
2022-05-11   8.550000   6.641667   6.858333   7.312500   6.825000   7.525000  
2022-05-12   6.883333   4.262500   4.858333   5.062500  10.035000   6.633333  
2022-05-13   8.333333   7.537500   6.808333   8.045833  11.123810   8.837500  
2022-05-14  13.537500  11.704167  11.233333  12.995833  13.863636  13.630435  
2022-05-15  17.450000  10.020833  12.625000  12.541667  15.985714  15.433333  
2022-05-16  16.208696  11.337500  11.237500  12.825000   9.895833  10.758333  
2022-05-17  10.516667   7.850000   8.783333   9.550000   9.682609   9.604167  
2022-05-18  16.762500  13.020833  13.979167  14.579167  13.441667  14.279167  
2022-05-19  19.750000  14.458333  11.821739  15.129167  13.808333  12.712500  
2022-05-20  10.675000   9.312500  11.378571  11.550000  18.852941  13.808333  
2022-05-21   9.187500   7.108333        NaN   7.754167  10.839130   9.441667  
2022-05-22  10.629167   7.166667        NaN   9.287500  11.009524  11.173913  
2022-05-23  14.200000  10.104167   9.378571  11.591667  16.125000  18.145455  
2022-05-24   5.587500   5.129167   4.891667   4.979167   8.933333   7.430435  
2022-05-25   6.958333   5.521739   5.966667   7.362500   7.465217   7.270833  
2022-05-26  10.579167   7.137500   8.225000   9.075000  10.621739   8.537500  
2022-05-27   8.883333   5.854167   6.016667   9.000000   7.772222   7.491304  
2022-05-28   5.229167   3.454167   4.662500   6.316667   9.723810   5.854167  
2022-05-29   4.970833   2.516667   2.945833   3.545833   6.089474   3.362500  
2022-05-30   4.525000   2.395833   3.591667   2.945833   7.636842   5.083333  
2022-05-31  10.656522   7.268421   7.300000   9.800000  11.261905  12.285000  
2022-06-01   5.445833   5.391667   4.466667   5.266667   7.858824   9.858333  
2022-06-02   6.100000   5.065217   6.441667   6.816667   7.610000  10.678261  
2022-06-03  10.783333   5.070833   6.337500   5.800000  10.731579   9.179167  
2022-06-04   9.612500   7.116667   6.658333   8.275000  12.328571   9.583333  
2022-06-05  11.891667  13.112500  11.091667  12.683333  16.040000  14.379167  
2022-06-06   7.195833   5.929167   5.487500   6.295833  11.414286  11.881818  
2022-06-07  11.687500   9.812500   8.900000   8.437500  10.665217  14.008333  
2022-06-08   8.937500   8.262500   6.295833   8.954167   7.543750   8.895652  
2022-06-09   7.804167   5.570833   7.075000   6.487500   7.736364   7.586364  
2022-06-10   6.241667   4.941667   5.354167   7.533333   7.095833   7.954167  
2022-06-11  11.400000   7.645833   9.350000  10.583333   8.945833   9.765217  
2022-06-12   9.025000   7.945833   7.600000  10.804167   8.016667   7.350000  
2022-06-13   6.513043   5.429167   5.445833   8.137500   8.930000   6.195000  
2022-06-14   6.220833   6.466667   5.941667   9.033333        NaN   3.358824  
2022-06-15  11.379167   6.979167   6.907692  10.983333   8.400000   6.288889  
2022-06-16  12.112500   6.358333   7.962500  10.683333   7.445833   8.416667  
2022-06-17  14.858333  10.500000  10.272727  15.491667   9.554167  13.639130  
2022-06-18   9.158333   8.412500   8.312500   8.987500  12.620833  14.912500  
2022-06-19   5.937500   4.345833   3.945833   5.108333   5.912500   7.008333  
2022-06-20   5.991667   5.287500   4.891667   5.333333   4.745833   7.133333  
2022-06-21   9.908333   8.254167   7.633333   9.970833   7.616667   8.356522  
2022-06-22   9.866667   7.975000   7.833333   9.145833   6.875000   8.804167  
2022-06-23  16.241667  12.229167  12.129167  14.125000   9.037500  14.147826  
2022-06-24  10.991667  10.041667   9.216667  10.883333   7.333333  12.333333  
2022-06-25   8.033333   6.766667   7.150000   8.629167   3.875000   5.762500  
2022-06-26   6.870833   8.975000   8.912500  11.404167   6.395833   7.616667  
2022-06-27  10.283333   7.991667   6.608333  10.037500   5.169565   6.962500  
2022-06-28   7.470833   5.429167   4.945833   9.087500   3.922727   7.350000  
2022-06-29  16.562500   7.254167   5.858333  11.787500   8.143478   9.587500  
2022-06-30   9.820833  10.095833   8.291667  10.312500   3.569565   7.560870  
2022-07-01   4.625000   4.975000   4.533333   6.708333   3.816667   6.866667  
2022-07-02   4.770833   2.912500   2.670833   6.691667   2.858333   7.216667  
2022-07-03   4.575000   3.000000   2.900000   5.700000   3.645833   7.170833  
2022-07-04   4.329167   3.191667   2.845833   6.229167   7.226087   9.159091  
2022-07-05   4.741667   2.904167   2.870833   5.487500   5.039130   8.857143  
2022-07-06   4.600000   2.675000   2.579167   5.454167   4.514286   5.650000  
2022-07-07   6.204167   3.945833   3.958333   6.570833   3.820833   6.420833  
2022-07-08   6.766667   4.958333   4.629167   7.113636   5.487500   6.916667  
2022-07-09   4.616667   4.254167   3.958333   5.175000   8.338095   9.054167  
2022-07-10   4.904167   3.658333   3.312500   4.137500   3.163636   5.395455  
2022-07-11   3.104167   2.187500   1.779167   2.183333   4.366667   4.683333  
2022-07-12  10.708333   8.133333   7.475000  11.400000   5.078261   8.841667  
2022-07-13   7.839130   7.079167   6.750000   9.250000   6.962500   9.762500  
2022-07-14   3.900000   3.395833   3.050000   5.375000   4.220833   6.687500  
2022-07-15   3.258333   2.329167   2.145833   4.216667   3.376190   4.895833  
2022-07-16   3.908333   3.095833   2.820833   3.491667   3.626087   5.129167  
2022-07-17   6.879167   4.595833   4.508333   7.912500   4.704167   5.250000  
2022-07-18  15.225000   6.645833   7.600000  13.437500   8.487500  11.729167  
2022-07-19  21.195833   9.529167   8.929167  18.458333  12.741667  16.756522  
2022-07-20  19.870833  18.750000  17.783333  15.783333  15.721739  19.317391  
2022-07-21   8.450000  11.133333   9.537500   7.625000   4.604167   7.520833  
2022-07-22   3.220833   2.895833   2.500000   4.270833   3.852174   5.429167  
2022-07-23   6.341667   4.375000   4.625000   7.379167   7.766667   7.221739  
2022-07-24   9.450000   7.254167   7.841667   9.487500   7.937500  10.630435  
2022-07-25   7.966667   7.000000   6.329167   7.334783   4.552632   8.570833  
2022-07-26   3.587500   3.087500   2.516667   3.150000   3.034783   4.858333  
2022-07-27   3.579167   2.370833   2.254167   3.354167   2.076190   5.075000  
2022-07-28   7.487500   2.004167   2.779167   4.300000   3.356522   5.566667  
2022-07-29   7.458333   4.641667   4.741667   6.708333   4.704167   6.347826  
2022-07-30   5.233333   4.754167   4.237500   6.562500   4.675000   7.086957  
2022-07-31   4.870833   7.012500   7.325000   6.190909   3.509091   8.525000  
2022-08-01   3.491667   4.100000   4.041667   4.808333   3.633333   4.560870  
2022-08-02   7.441667   6.475000   6.025000   8.104167   4.715789   7.229167  
2022-08-03   9.066667   8.987500   8.166667   7.394444   6.791667   8.487500  
2022-08-04   5.320833   5.000000   4.533333   5.359091   3.600000   6.083333  
2022-08-05   3.783333   2.983333   2.912500   2.862500   3.940909   6.037500  
2022-08-06   2.716667   1.566667   1.616667   1.633333   4.031818   5.650000  
2022-08-07   8.258333   4.812500   6.025000   5.141667   5.566667   5.470833  
2022-08-08   4.925000   4.016667   3.658333   4.083333   6.266667   6.852174  
2022-08-09   4.378261   2.620833   2.925000   2.766667   3.719048   2.830435  
2022-08-10   8.333333   4.083333   4.225000   4.608333   4.704167   3.675000  
2022-08-11  10.020833   5.645833   6.133333   5.987500   6.400000   8.625000  
2022-08-12  14.041667   7.691667   8.504167   8.166667   9.600000   9.191667  
2022-08-13  21.175000   7.058333   7.508333   8.254167   8.652174  10.279167  
2022-08-14  17.641667  11.858333  12.787500  12.887500   9.162500  12.595833  
2022-08-15  12.095833  13.612500  13.575000  14.762500   7.441667  11.816667  
2022-08-16  18.275000  23.025000  23.366667  24.629167  13.587500  16.850000  
2022-08-17  10.970833  14.629167  16.037500  15.545833  19.091667  17.762500  
2022-08-18   4.033333   5.079167   5.454167   5.458333   7.762500   8.286957  
2022-08-19  10.975000   8.520833   8.112500   8.837500   8.976471   9.668421  
2022-08-20        NaN   5.104167   4.829167   5.350000   4.105882        NaN  
2022-08-21        NaN   5.762500   5.666667   6.191667   4.621739        NaN  
2022-08-22  14.063636   6.479167   7.058333   7.441667   6.612500  13.072727  
2022-08-23   7.329167   7.520833   6.533333   8.820833   7.154167   9.843478  
2022-08-24   7.237500   6.641667   5.875000   7.320833   3.470833   7.066667  
2022-08-25  15.808696  14.991667  15.808333  17.829167  10.216667  11.337500  
2022-08-26   2.421739   3.050000   2.625000   3.037500   2.795000   3.591667  
2022-08-27   4.825000   4.004167   3.654167   4.383333   5.350000   5.337500  
2022-08-28   3.537500   3.133333   3.008333   3.258333   5.681818   3.882609  
2022-08-29   6.195833   4.516667   4.225000   4.658333   5.141667   3.762500  
2022-08-30   7.858333   3.691667   4.250000   4.058333   5.594737   5.554167  
2022-08-31   5.629167   2.045455   3.266667   2.112500   4.870833   5.641667  
2022-09-01  15.570833   3.145833   4.312500   3.283333   7.708333   6.183333  
2022-09-02  25.654167   4.975000   6.620833   5.270833   8.329167   9.983333  
2022-09-03  18.641667   5.791667   5.533333   5.895833   7.695833  10.817391  
2022-09-04  29.641667  17.283333  20.866667  21.712500   7.313636  13.275000  
2022-09-05  12.662500   7.962500   6.966667  12.154167   5.282609   7.313043  
2022-09-06   9.908333   7.262500   6.041667   7.471429   3.459091   6.800000  
2022-09-07   5.987500   5.850000   5.320833   5.987500   4.177273   7.162500  
2022-09-08   6.437500   5.804167   5.437500   6.254167   3.866667   7.400000  
2022-09-09   5.783333   5.466667   5.195833   6.320833   2.833333   6.275000  
2022-09-10   5.416667   7.404167   6.741667   8.000000   2.700000   7.643478  
2022-09-11   7.420833   7.195833   6.391667   8.316667   7.217391  11.100000  
2022-09-12  11.979167  11.954167  12.120833  14.520833   6.087500  12.186364  
2022-09-13   1.854167   4.516667   4.704167   4.512500   3.866667   9.322727  
2022-09-14   4.658333   2.408333   3.112500   2.691667   1.773333   5.769565  
2022-09-15   4.562500   2.670833   2.345833   2.433333   2.480000   4.954167  
2022-09-16   6.958333   3.345833   2.991667   3.204167   2.910000   4.479167  
2022-09-17  11.570833   3.908333   3.525000   3.525000   3.495000   4.787500  
2022-09-18   6.461905   3.362500   2.725000   2.850000   2.713043   4.187500  
2022-09-19   5.966667   3.887500   3.383333   3.562500   3.308696   4.658333  
2022-09-20   4.133333   2.770833   2.059091   2.991667   3.258333   4.754167  
2022-09-21   7.070833   4.158333   3.341667   5.520833   6.154545   5.358333  
2022-09-22  12.820833   9.120833   7.654167  11.620833  12.662500  12.350000  
2022-09-23  14.512500  12.804167  12.312500  13.416667  11.566667  15.291667  
2022-09-24   5.754167   5.404167   5.154167   5.566667   5.000000   8.065217  
2022-09-25   3.004167   3.416667   1.433333   1.900000   4.315000   5.256522  
2022-09-26   4.104167   3.616667   2.875000   3.070833   3.916667   6.765217  
2022-09-27   6.227273   3.691667   2.154167   3.079167   1.856250   6.037500  
2022-09-28   2.037500   2.745833   0.779167   1.504167   3.504545   6.376923  
2022-09-29   7.237500   7.650000   5.729167   8.708333   8.504348   9.704348  
2022-09-30   6.770833   5.908333   4.904167   5.404167  12.316667  10.520833  
2022-10-01   6.683333   5.158333   4.279167   4.425000   5.055000   8.008333  
2022-10-02   7.095833   5.354167   4.958333   4.954167        NaN   9.365217  
2022-10-03   7.616667   6.558333   4.387500   6.395833  10.100000   7.708333  
2022-10-04  10.133333   9.966667   9.387500  10.125000  10.087500  12.065217  
2022-10-05   7.225000   3.416667   2.658333   2.812500   6.704545   7.630435  
2022-10-06   7.008333   5.062500   3.995833   4.425000   6.943478   8.139130  
2022-10-07   7.329167   6.720833   5.841667   6.200000   9.108333  10.791667  
2022-10-08   5.583333   4.375000   3.500000   3.641667   6.675000   7.104167  
2022-10-09   8.337500   8.695833   6.570833   7.429167  10.337500  10.637500  
2022-10-10   4.435000   7.979167   7.091667   9.033333  12.113043  10.100000  
2022-10-11   6.787500   8.275000   4.254167   8.370833  12.090909   8.725000  
2022-10-12  14.025000  13.641667  11.479167  15.129167  14.086957  13.054167  
2022-10-13   4.350000  11.262500   9.895833  11.591667  15.150000  15.416667  
2022-10-14   6.970833  12.839130  10.570833  13.179167   8.995833  12.754167  
2022-10-15   7.741667  11.820833  11.125000  12.462500   6.459091  14.765217  
2022-10-16   6.100000   4.929167   4.079167   4.970833   4.669565   7.313043  
2022-10-17   4.691667   6.329167   5.408333   6.337500   4.476190   8.583333  
2022-10-18   2.841667   5.875000   3.945833   6.608333   7.666667   9.547826  
2022-10-19  11.508333   4.916667   4.758333   4.962500   6.845833   8.266667  
2022-10-20  18.533333  12.762500  11.516667  12.887500   7.458333  11.752174  
2022-10-21   6.870833   9.087500   8.025000  11.137500   2.755000   7.773913  
2022-10-22   7.387500   8.325000   6.158333   8.345833   4.529167   8.766667  
2022-10-23   8.558333   8.187500   6.508333   7.775000   4.170833   9.375000  
2022-10-24   3.587500   4.875000   4.091667   4.620833   3.166667   8.395833  
2022-10-25   5.783333   7.383333   5.879167   6.500000   3.876190   9.495833  
2022-10-26   4.379167   5.579167   4.750000   5.113636   4.204545   9.100000  
2022-10-27   6.633333   6.825000   6.187500   7.820833   5.141667   9.195833  
2022-10-28   9.412500  11.725000  10.683333  12.054167   9.600000  12.660870  
2022-10-29  10.662500  15.837500  12.875000  15.512500  10.204348  12.812500  
2022-10-30  10.441667  14.008333  12.275000  13.979167  10.083333  14.891667  
2022-10-31  15.733333  13.550000  13.904167  15.625000  11.620833  17.043478  
2022-11-01   6.520833   6.308333   5.391667   5.591667   5.127273   7.631579  
2022-11-02   4.620833   5.029167   4.250000   4.558333   6.175000   4.117391  
2022-11-03   4.583333   5.379167   4.400000   5.095833   5.258333   3.278947  
2022-11-04   2.191667   6.937500   3.162500   4.175000   5.258333   3.642105  
2022-11-05   3.479167   5.841667   4.579167   5.116667   8.970833   6.566667  
2022-11-06   4.304167   6.241667   5.412500   6.220833   4.908333   2.660870  
2022-11-07   5.495833   5.812500   4.700000   5.587500   7.809091   3.469565  
2022-11-08   2.583333   4.520833   3.804167   5.000000   5.354167   2.100000  
2022-11-09   3.775000   4.569565   3.556522   3.825000   6.022727   3.809091  
2022-11-10   5.508696   6.954167   5.795833   6.312500   9.116667   6.887500  
2022-11-11   8.254167  14.925000  14.220833  15.595833  12.400000  11.452381  
2022-11-12  15.775000  20.787500  15.350000  19.470833  18.216667  13.508333  
2022-11-13  21.666667  14.804167  15.695833  15.437500  21.383333  14.850000  
2022-11-14  26.191667  26.825000  23.216667  25.008333  23.300000  17.356522  
2022-11-15  12.704167  13.725000  12.720833  14.108333   8.416667   9.420000  
2022-11-16   6.350000   6.500000   5.483333   6.570833   3.875000   2.561905  
2022-11-17   8.231818   2.979167   2.212500   3.041667   2.976190   2.555556  
2022-11-18   7.641667   8.929167   7.595833   8.587500   4.916667   4.766667  
2022-11-19  15.329167  12.129167  11.316667  11.429167  15.178261  14.252174  
2022-11-20  22.458333  18.795833  16.491667  17.825000  16.245833  15.386957  
2022-11-21  15.670833  15.362500  14.158333  14.791667   6.525000   4.968182  
2022-11-22   4.869565   6.470833   5.220833   6.475000   5.083333   2.969565  
2022-11-23   6.220833   8.416667   7.183333   8.504167   5.879167   4.386957  
